FID,ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
3241,3827,0,518, ,1,1066,1.0038600,4
3242,3925,0,1497, ,1,5552,3.0000000,3
3243,3847,0,333684, ,1,3847,19.3439007,1
3244,3853,37,8010,Upper Entiat,0,3853,10.8357000,10
3245,3884,44,475,Upper Entiat,0,3884,6.0000000,10
3246,3843,41,809,Upper Entiat,0,3843,0.0000000,10
3247,3845,0,5239, ,1,91,0.8719790,2
3248,3831,0,39875, ,1,393,35.2966003,2
3249,3893,0,67228, ,1,4940,25.0548000,2
3250,3822,0,1184, ,2,995,8.0000000,2
3251,3885,0,1078248, ,1,3885,21.8453999,1
3252,3818,55,1909,Upper Entiat,0,3818,6.7814298,10
3253,3890,57,650,Upper Entiat,0,3890,11.0338001,10
3254,3886,0,447, ,1,1821,38.0000000,5
3255,3874,0,411, ,2,4527,36.0000000,2
3256,3898,0,359, ,1,211,1.0000000,6
3257,3901,0,373, ,1,1062,0.0000000,6
3258,3844,0,584, ,4,1963,9.0000000,4
3259,3902,0,652, ,1,423,5.0000000,4
3260,3819,0,963, ,4,1231,4.9792500,5
3261,3848,0,518, ,1,1066,30.1158009,4
3262,3904,0,489, ,5,261,16.0655003,6
3263,3907,0,625, ,5,5115,22.0000000,5
3264,3908,0,51522, ,1,1340,62.1059990,2
3265,3909,0,693, ,1,330,0.0000000,4
3266,3911,0,471, ,1,809,1.0299400,5
3267,3887,0,539, ,1,367,0.0000000,4
3268,3995,0,4779, ,4,5778,31.7621002,4
3269,3912,0,429, ,4,869,7.9627500,4
3270,3917,0,6397, ,4,384,14.6988001,4
3271,3915,0,1732, ,1,1613,2.0023000,2
3272,3714,90,7781,Chiwawa,0,3714,19.7814007,10
3273,3903,91,955,Chiwawa,0,3903,23.0000000,10
3274,3924,0,346, ,1,3778,1.0057900,2
3275,3905,0,1638, ,4,928,4.9849901,4
3276,3878,0,21093, ,5,602,15.6532001,6
3277,3871,0,1004751, ,6,3871,21.6039009,8
3278,3891,51,9724,Upper Entiat,0,3891,9.8676300,10
3279,3933,54,374,Upper Entiat,0,3933,0.0000000,10
3280,3931,0,21646, ,5,710,15.6671000,6
3281,3934,0,499, ,5,5540,17.0000000,5
3282,3936,0,374, ,5,5286,23.0000000,5
3283,3937,0,4424, ,5,921,15.9628000,6
3284,3938,0,477, ,6,776,21.0000000,8
3285,3852,0,3938, ,1,243,5.2060399,3
3286,3860,0,1041, ,1,4625,3.0000000,4
3287,3823,0,1534, ,1,234,3.2016399,3
3288,3947,0,3259, ,5,607,14.6630001,5
3289,3866,0,15264, ,5,3958,28.3416996,5
3290,3954,0,1055, ,6,2003,19.9620991,9
3291,3951,0,13260, ,2,5302,26.6084003,2
3292,3808,108,12988,Chiwawa,0,3808,26.7891998,10
3293,3950,0,497, ,6,781,7.0000000,6
3294,3875,0,15329, ,1,3958,35.0901985,2
3295,3756,0,8717, ,1,5097,8.7118397,2
3296,3952,0,1083467, ,1,3952,21.7724991,1
3297,3957,114,1971,Chiwawa,0,3957,8.2271004,10
3298,3989,0,638, ,5,5115,16.0501995,5
3299,3960,0,1551, ,1,4648,30.9599991,3
3300,3962,0,5413, ,6,2012,14.8516998,8
3301,3965,0,939, ,1,4245,1.0000000,4
3302,3877,0,2352, ,1,726,25.3113995,2
3303,3895,62,4025,Upper Entiat,0,3895,11.9622002,10
3304,3968,0,483, ,2,5540,28.2322998,3
3305,3970,0,715, ,1,1718,0.0000000,4
3306,3971,80,983,Upper Entiat,0,3971,27.0000000,10
3307,3974,0,65071, ,1,4976,25.5977993,1
3308,3953,0,719, ,2,4150,2.9916699,2
3309,3977,0,2244, ,6,206,9.2516203,5
3310,3978,0,1446, ,1,114,1.1197000,3
3311,3979,0,700, ,2,4150,3.0171700,2
3312,3980,0,2388, ,6,206,18.9839993,5
3313,3959,0,1496, ,2,4632,12.0019999,3
3314,3948,0,471, ,5,1946,28.8768997,5
3315,4026,0,1136, ,5,1810,35.0615997,5
3316,3942,0,389, ,5,4873,8.9537802,5
3317,3986,0,574, ,6,383,21.0000000,5
3318,3961,0,17012, ,1,1198,34.7052002,2
3319,3927,0,23068, ,5,735,15.8199997,6
3320,3988,0,399, ,5,692,15.9198999,6
3321,3964,0,1162, ,2,4666,43.9243011,3
3322,3906,0,1936, ,1,374,34.8958015,2
3323,3976,0,1556, ,1,5304,3.4289100,3
3324,3943,0,5117, ,1,5447,4.8383298,2
3325,3939,119,423,Chiwawa,0,3939,0.0000000,10
3326,3993,122,818,Chiwawa,0,3993,8.0074797,10
3327,3991,118,358,Chiwawa,0,3991,17.0951004,10
3328,3999,134,592,Chiwawa,0,3999,0.0000000,10
3329,4002,0,3139, ,1,161,5.9971299,3
3330,4003,0,61898, ,1,627,26.5291004,1
3331,4004,0,3537, ,1,5133,31.4750996,2
3332,3867,0,10321, ,2,5631,23.4470005,3
3333,4006,0,42434, ,1,4717,27.5993996,1
3334,3868,0,1253, ,1,386,11.0176001,3
3335,4024,0,41117, ,1,437,28.1056995,2
3336,3987,0,17712, ,1,4770,34.1058006,2
3337,3821,0,6451, ,1,4854,18.5380001,2
3338,3919,0,928, ,4,4606,0.0000000,4
3339,3990,0,3120, ,1,161,38.2863998,3
3340,3792,0,2137, ,1,559,16.9876003,2
3341,3923,107,9550,Chiwawa,0,3923,20.8421001,10
3342,4012,111,357,Chiwawa,0,4012,41.2299995,10
3343,3955,0,29170, ,4,4169,27.6716003,4
3344,4011,0,491, ,1,4127,15.0000000,4
3345,3916,0,1608, ,1,4964,3.3066900,3
3346,3982,0,2161, ,4,1827,32.3116989,4
3347,4018,0,1193, ,5,1810,34.0569992,6
3348,4005,48,438,Upper Entiat,6,3939,1.0091600,8
3349,3998,0,6787, ,1,5249,4.5807400,2
3350,4021,47,370,Upper Entiat,2,934,4.0000000,3
3351,4023,0,596, ,5,3764,6.9765301,5
3352,4001,0,426, ,5,1413,7.0329099,6
3353,3928,0,1006849, ,6,3928,21.5783005,8
3354,3926,0,745, ,1,228,11.9652996,4
3355,3984,0,483, ,1,5063,12.9462004,4
3356,3881,0,1312, ,5,3534,6.2775302,5
3357,3958,127,15466,Chiwawa,0,3958,24.6320000,10
3358,4101,0,1352, ,1,1925,2.0000000,3
3359,4031,0,2481, ,1,459,33.8350983,2
3360,4033,150,898,Chiwawa,0,4033,27.0000000,10
3361,3935,0,584, ,1,1549,4.2081199,5
3362,4036,0,769, ,1,1351,3.9896100,3
3363,4037,0,399, ,1,522,9.9499502,5
3364,3892,0,41776, ,1,4717,34.4832001,1
3365,4038,0,535, ,1,3846,0.0000000,4
3366,4040,0,1082, ,1,430,2.0074000,4
3367,4041,0,49698, ,1,1340,64.2302017,2
3368,4042,0,639, ,1,475,2.0000000,3
3369,4028,0,3328, ,1,5281,28.7632008,2
3370,4035,0,60682, ,1,613,26.6707993,1
3371,4045,0,785, ,1,5504,16.0408001,3
3372,4046,0,58731, ,1,613,26.7882996,1
3373,3975,0,57889, ,1,613,27.0573006,1
3374,4047,0,986, ,1,3971,30.0608997,4
3375,4044,0,39240, ,1,4494,28.0622997,2
3376,3956,0,1157, ,1,4666,32.6152000,3
3377,3972,73,5457,Upper Entiat,0,3972,15.4715004,10
3378,3932,72,10512,Upper Entiat,0,3932,9.7175703,10
3379,4048,0,1736, ,1,1613,22.7933998,2
3380,4054,0,575, ,6,5118,0.0000000,8
3381,4049,0,981, ,1,3971,35.7461014,4
3382,4013,0,30536, ,1,4221,26.9078999,1
3383,4043,0,355, ,4,5387,0.0000000,5
3384,4030,0,24877, ,1,2134,29.8871994,1
3385,3913,0,991, ,1,316,5.9878998,4
3386,4039,0,1139328, ,1,4039,22.0848999,1
3387,3832,0,5712, ,1,349,16.9431000,2
3388,3983,0,529, ,1,148,4.0454998,4
3389,4059,0,344, ,1,3778,0.0000000,2
3390,4071,0,33334, ,1,992,29.0783005,2
3391,4057,0,4362, ,1,4153,25.1499004,3
3392,4009,0,504, ,1,1532,4.0158901,4
3393,3922,0,940, ,1,251,0.0000000,4
3394,4058,0,1139771, ,1,4058,22.0778008,1
3395,3969,0,3627, ,1,3693,20.9335995,2
3396,4060,0,5058, ,1,647,22.8803005,2
3397,4029,0,1075, ,1,974,16.9683990,4
3398,4065,0,372, ,5,3991,16.0000000,6
3399,3889,0,1380, ,1,527,19.0275993,3
3400,4068,0,47514, ,1,4899,67.0496979,1
3401,3900,0,1563, ,1,440,0.9987200,3
3402,4061,0,4251, ,1,5291,18.3369007,3
3403,4069,0,515, ,1,175,6.0000000,4
3404,4070,0,3552, ,1,5133,6.4625602,2
3405,4072,0,6587, ,1,4377,7.9009099,2
3406,4073,0,875, ,1,4671,5.0573001,2
3407,4074,0,28705, ,1,4126,30.5706005,2
3408,4020,64,1604,Upper Entiat,0,4020,5.7433100,10
3409,4034,130,16633,Chiwawa,0,4034,24.9057999,10
3410,4014,129,10201,Chiwawa,0,4014,20.9549007,10
3411,4076,67,444,Upper Entiat,0,4076,0.0000000,10
3412,4052,0,1007906, ,6,4052,21.5741005,8
3413,4017,0,761, ,1,1924,1.0052700,3
3414,4066,0,6665, ,1,4377,23.0370998,2
3415,4015,0,471, ,1,809,0.0000000,5
3416,4032,0,1891, ,1,4821,7.6621599,3
3417,4016,0,2687, ,5,3647,8.7959299,6
3418,4050,0,817, ,2,3993,0.0000000,2
3419,4091,0,980, ,1,3971,8.0000000,4
3420,4092,0,747, ,1,228,20.9438000,4
3421,4093,0,565, ,2,632,28.0000000,3
3422,4096,0,7156, ,6,695,16.8721008,5
3423,4097,0,1723, ,2,1418,44.8648987,3
3424,3920,0,1500, ,4,5491,40.0533981,4
3425,4081,0,426, ,5,1745,34.8358994,5
3426,4056,0,31226, ,1,4221,26.6651993,1
3427,4104,0,5734, ,4,3779,31.3169003,4
3428,4077,142,27223,Chiwawa,0,4077,23.8292007,10
3429,4107,156,494,Chiwawa,0,4107,36.4384995,10
3430,3896,0,2105, ,1,74,6.9933500,2
3431,4087,0,581, ,4,140,0.0000000,4
3432,4109,0,441, ,1,262,1.0000000,5
3433,4110,0,545, ,1,734,3.0000000,4
3434,4112,0,554, ,1,1318,11.0000000,4
3435,4114,0,3724, ,1,434,8.6340103,2
3436,4116,0,407, ,6,646,8.0000000,5
3437,4118,0,1415, ,1,344,35.9491997,3
3438,4119,0,26948, ,1,4340,30.3062000,2
3439,4120,0,26279, ,1,4295,30.8437004,2
3440,4117,0,628, ,1,1654,8.0000000,3
3441,4132,0,2386, ,2,1168,10.6676998,2
3442,4083,0,616, ,1,3674,5.0162501,3
3443,4055,0,740, ,5,931,10.0000000,5
3444,4082,0,26693, ,1,1260,28.8889008,2
3445,4064,0,1141465, ,1,4064,22.0561008,1
3446,4108,148,27802,Chiwawa,0,4108,24.0774002,10
3447,4123,0,471, ,5,5406,22.0000000,6
3448,4080,0,426, ,5,869,23.0000000,5
3449,4127,147,492,Chiwawa,0,4127,58.7603989,10
3450,4128,0,5734, ,6,349,14.9349003,9
3451,4131,0,1416, ,1,344,10.9844999,3
3452,4000,0,1028, ,6,4906,14.0000000,5
3453,4134,0,1386, ,6,744,14.9595003,5
3454,4106,0,993, ,1,316,1.9959800,4
3455,4051,93,17286,Upper Entiat,0,4051,12.1901999,10
3456,4140,0,1009255, ,6,4140,21.5603008,8
3457,4142,102,475,Upper Entiat,0,4142,21.0000000,10
3458,4125,0,410, ,2,5294,2.0000000,2
3459,4133,0,1333, ,1,5348,8.0120001,3
3460,4139,0,608, ,6,1349,12.2778997,5
3461,4147,0,2095, ,1,74,3.6319699,2
3462,4189,0,837, ,5,1811,7.0000000,6
3463,4067,0,3107, ,1,161,18.2448997,3
3464,4099,0,10491, ,1,3932,19.7353992,2
3465,4075,88,3061,Upper Entiat,0,4075,7.0772200,10
3466,4138,0,6336, ,1,3782,24.5827007,2
3467,4124,0,1168500, ,1,4124,22.2106991,1
3468,4129,0,387, ,6,4228,7.0000000,5
3469,4199,98,1024,Upper Entiat,0,4199,7.9843798,10
3470,4148,0,423, ,6,3939,9.0425997,9
3471,4158,0,2190, ,1,559,0.0000000,2
3472,4160,0,3215, ,5,607,15.5487003,5
3473,4161,0,2087, ,5,559,12.3211002,6
3474,4164,0,674, ,1,4996,0.0000000,4
3475,4126,154,28572,Chiwawa,0,4126,24.7647991,10
3476,4165,0,346, ,1,3778,12.1392002,2
3477,4085,0,656, ,1,4547,12.0000000,4
3478,4167,0,514, ,1,4728,8.0000000,4
3479,4168,163,739,Chiwawa,0,4168,38.0000000,10
3480,4105,0,37779, ,2,358,28.9442005,2
3481,4170,0,442, ,1,262,17.1541996,5
3482,4053,0,1428, ,1,5491,27.1893997,3
3483,4088,0,3784, ,1,267,7.6887999,2
3484,4103,0,429, ,1,3781,21.0000000,4
3485,4174,0,1041, ,4,1111,42.0000000,4
3486,4175,0,364, ,4,5613,51.0000000,4
3487,4135,0,509, ,2,5268,26.0000000,3
3488,4176,0,3829, ,2,1098,43.4413986,3
3489,4150,81,733,Upper Entiat,0,4150,11.0299997,10
3490,4177,83,392,Upper Entiat,0,4177,13.0000000,10
3491,4156,0,891, ,1,4681,8.0652199,4
3492,4179,0,1484, ,1,5468,5.0134902,3
3493,4181,0,1161, ,5,995,15.0000000,5
3494,4186,0,786, ,1,5504,2.9241500,3
3495,4187,0,46482, ,1,4792,68.4462967,1
3496,4019,0,1106, ,1,4521,36.0652008,4
3497,4172,0,778, ,4,2044,7.0360298,4
3498,4144,0,445, ,1,1946,35.0000000,5
3499,4312,0,1442, ,1,114,1.7846700,3
3500,4159,0,13614, ,1,4742,17.1343002,2
3501,4137,0,1010518, ,6,4137,21.5419006,8
3502,4193,0,3675, ,2,434,24.6152000,3
3503,4222,0,1906, ,2,1776,32.9654007,3
3504,4195,0,513, ,2,1107,41.1599998,3
3505,4173,0,4337, ,1,89,9.3795996,3
3506,4196,0,14182, ,1,137,18.0506992,2
3507,4094,0,992, ,4,1231,36.0000000,4
3508,4100,0,2146, ,5,5440,38.8686981,6
3509,4180,0,38571, ,2,4677,28.8612995,2
3510,4152,0,631, ,4,1764,29.0000000,4
3511,4149,0,830, ,5,985,40.1930008,5
3512,4201,0,17941, ,1,4143,46.1203995,2
3513,4182,0,56892, ,1,613,34.3639984,1
3514,4194,0,1171014, ,1,4194,22.1709003,1
3515,4198,0,18770, ,1,1452,16.1683998,2
3516,4205,0,419, ,1,929,24.1147995,4
3517,4216,0,1001, ,2,4906,0.0000000,2
3518,4203,0,601, ,5,1654,43.2867012,5
3519,4217,0,2342, ,2,1168,39.9290009,3
3520,4207,0,453, ,5,558,24.8896008,5
3521,4169,159,29514,Chiwawa,0,4169,25.1574993,10
3522,4136,160,1664,Chiwawa,0,4136,52.9362984,10
3523,4220,0,412, ,5,873,21.0000000,6
3524,4166,0,502, ,1,499,4.0000000,4
3525,4209,0,1673, ,1,928,12.7529001,2
3526,4225,0,1102, ,1,5544,27.4827995,4
3527,4226,0,1224, ,1,5425,34.0555992,3
3528,4143,108,18346,Upper Entiat,0,4143,12.6337996,10
3529,4153,107,4381,Upper Entiat,0,4153,7.6109500,10
3530,4221,162,31239,Chiwawa,0,4221,26.6569996,10
3531,4183,0,950, ,5,1576,33.0695000,6
3532,4184,0,795, ,6,2044,27.0000000,9
3533,4229,0,2488, ,5,459,10.4299002,6
3534,4230,0,397, ,5,1387,2.8803000,5
3535,4231,0,45130, ,1,4741,70.2981033,1
3536,4228,161,386,Chiwawa,0,4228,57.5922012,10
3537,4236,0,731, ,4,1718,0.0000000,4
3538,4237,0,1482, ,4,5552,58.0000000,4
3539,4185,0,608, ,1,1349,32.0000000,3
3540,4208,0,1943, ,1,374,35.5004997,2
3541,4227,113,22960,Upper Entiat,0,4227,11.7362003,10
3542,4240,0,519, ,1,1066,5.0192900,4
3543,4245,128,939,Upper Entiat,0,4245,26.0000000,10
3544,4218,0,621, ,2,1654,40.0000000,3
3545,4343,0,1008, ,1,1339,2.9940500,4
3546,4243,0,16861, ,2,1198,46.3497009,3
3547,4192,0,568, ,5,140,18.0000000,5
3548,4212,0,1214, ,6,597,9.0000000,5
3549,4151,0,1289, ,6,386,11.0171003,5
3550,4210,0,20036, ,1,1209,16.8497009,2
3551,4248,0,665, ,1,741,39.1172981,4
3552,4238,0,1071639, ,6,4238,22.2348003,8
3553,4256,0,535, ,1,3846,24.9067001,4
3554,4259,0,564, ,6,3637,3.8733499,8
3555,4260,0,44444, ,1,4634,71.3093033,1
3556,4261,0,364, ,1,4298,30.0000000,6
3557,4254,0,446, ,1,1946,19.0000000,5
3558,4200,0,3517, ,2,5546,37.8513985,3
3559,4257,0,433, ,6,873,5.0231199,6
3560,4263,0,16359, ,2,147,46.0831985,2
3561,4264,0,378, ,1,934,58.0000000,6
3562,4171,0,2639, ,1,1919,21.3829994,2
3563,4267,0,2737, ,6,1919,18.3514996,5
3564,4289,0,882, ,5,4382,22.0000000,6
3565,4115,0,1592, ,1,4020,0.5043830,3
3566,4273,0,1916, ,1,3818,22.9703007,2
3567,4315,0,19792, ,1,1301,33.0038986,2
3568,4275,0,42577, ,1,4717,74.3631973,1
3569,4202,0,2013, ,2,1776,34.0425987,3
3570,4232,169,32180,Chiwawa,0,4232,27.1793003,10
3571,4271,168,532,Chiwawa,0,4271,56.7859001,10
3572,4279,0,348, ,2,4704,35.2014008,3
3573,4154,0,10665, ,1,4664,25.3969994,2
3574,4141,0,3753, ,1,376,32.9823990,2
3575,4283,0,422, ,2,205,0.0000000,2
3576,4284,0,41989, ,1,4717,75.3683014,1
3577,4272,146,1239,Upper Entiat,0,4272,29.9515991,10
3578,4242,118,24421,Upper Entiat,0,4242,12.4125996,10
3579,4146,0,3776, ,1,267,3.0723600,2
3580,4262,0,929, ,1,43,1.0000000,4
3581,4291,0,1518, ,1,234,1.0006599,3
3582,4314,0,552, ,1,1318,1.0036200,4
3583,4278,0,2514, ,5,1550,33.9735985,5
3584,4304,0,2881, ,5,1606,37.8918991,6
3585,4252,0,2649, ,5,153,10.0445004,5
3586,4253,0,556, ,6,578,6.0000000,5
3587,4302,0,414, ,2,226,2.8709900,2
3588,4303,0,41305, ,1,437,76.5292969,2
3589,4266,0,623, ,6,5115,9.0000000,7
3590,4287,0,454, ,4,4567,0.0000000,5
3591,4233,0,2009, ,5,1776,30.1746998,6
3592,4306,0,497, ,6,499,15.9357004,7
3593,4292,0,634, ,1,4732,8.0000000,3
3594,4309,0,1667, ,1,4136,1.0915800,2
3595,4301,0,348, ,1,3778,0.0000000,2
3596,4308,0,454, ,1,250,1.0000000,5
3597,4244,0,803, ,1,3843,13.0000000,3
3598,4298,177,364,Chiwawa,0,4298,15.9122000,10
3599,4246,0,465, ,1,1551,6.9699402,5
3600,4241,0,546, ,1,5463,0.0000000,4
3601,4317,0,18673, ,1,1452,33.8900986,2
3602,4318,190,431,Chiwawa,0,4318,22.1021996,10
3603,4320,0,39027, ,1,4494,80.9358978,2
3604,4268,0,2892, ,5,1606,14.5030003,5
3605,4323,0,366, ,6,4939,3.9781699,9
3606,4274,0,1191, ,2,3698,33.1171989,3
3607,4280,174,33280,Chiwawa,0,4280,27.8083992,10
3608,4285,0,501, ,4,5252,36.8525009,4
3609,4326,0,348, ,1,3778,39.2243996,2
3610,4316,180,1421,Chiwawa,0,4316,24.1357002,10
3611,4329,106,375,Upper Entiat,0,4329,11.0000000,10
3612,4178,104,2552,Upper Entiat,0,4178,17.1033993,10
3613,4204,0,1119, ,5,956,0.9982130,5
3614,4331,0,786, ,1,5504,2.1187501,3
3615,4332,0,722, ,1,391,0.0000000,4
3616,4321,0,1454, ,4,5491,38.0522995,4
3617,4334,0,15353, ,2,3958,45.6292992,2
3618,4300,0,405, ,2,1037,24.0000000,2
3619,4265,0,4170, ,4,5300,35.6437988,4
3620,4335,0,1774, ,2,254,0.4967430,3
3621,4295,133,26052,Upper Entiat,0,4295,13.3425999,10
3622,4336,0,362, ,6,5286,65.0000000,8
3623,4339,148,382,Upper Entiat,0,4339,45.0000000,10
3624,4342,0,481, ,1,5063,21.9087009,4
3625,4239,0,3199, ,1,1607,34.1836014,3
3626,4344,0,1097, ,1,641,23.0419998,4
3627,4299,0,5732, ,2,3779,35.9145012,3
3628,4345,0,495, ,1,781,0.0000000,4
3629,4276,0,425, ,2,5303,1.0000000,3
3630,4348,0,396, ,2,375,39.0000000,3
3631,4277,0,721, ,1,391,2.0055499,4
3632,4337,0,4594, ,4,5778,34.6138000,4
3633,4330,0,518, ,1,1066,21.0811005,4
3634,4349,0,436, ,2,873,1.0000000,2
3635,4354,0,38246, ,1,358,82.4910965,2
3636,4224,0,1050, ,1,294,10.0000000,4
3637,4219,0,2055, ,4,62,22.0000000,4
3638,4357,0,353, ,1,4743,0.0000000,6
3639,4313,0,851, ,1,1811,1.0000000,2
3640,4327,0,2202, ,1,5197,35.4273987,2
3641,4324,0,499, ,1,788,16.0000000,4
3642,4358,0,631, ,2,3674,37.1172981,2
3643,4360,0,859, ,1,5157,0.0000000,2
3644,4258,0,1073226, ,6,4258,22.2479000,8
3645,4362,0,691, ,1,1022,1.0029000,4
3646,4333,112,3153,Upper Entiat,0,4333,16.7551003,10
3647,4372,129,857,Upper Entiat,0,4372,24.9417000,10
3648,4373,115,4113,Upper Entiat,0,4373,18.6359005,10
3649,4281,114,1016,Upper Entiat,0,4281,24.0000000,10
3650,4251,0,21869, ,1,169,17.5883999,2
3651,4355,0,2860, ,1,4886,25.7038002,3
3652,4322,0,3982, ,4,1098,13.3274002,4
3653,4353,0,482, ,4,5252,37.0000000,4
3654,4234,0,1174913, ,1,4234,22.1397991,1
3655,4359,0,747, ,1,228,6.0160799,4
3656,4365,0,1532, ,2,5304,33.0000000,3
3657,4388,0,494, ,1,4107,37.0000000,4
3658,4361,0,3069, ,1,4075,32.2036018,3
3659,4384,0,5483, ,2,1555,37.6388016,3
3660,4392,0,8837, ,4,5253,48.3033981,4
3661,4347,0,6796, ,2,5249,35.8060989,2
3662,4394,0,2990, ,1,1438,21.8892994,3
3663,4328,192,35320,Chiwawa,0,4328,27.8143997,10
3664,4395,0,8351, ,1,5253,36.7284012,2
3665,4399,193,415,Chiwawa,0,4399,60.0000000,10
3666,4381,0,446, ,4,1551,37.8297997,4
3667,4385,0,1176238, ,1,4385,22.1271000,1
3668,4305,0,4455, ,1,1417,9.7291698,2
3669,4397,0,4570, ,4,5778,41.4664001,4
3670,4297,0,5916, ,1,690,2.4117801,2
3671,4398,0,3788, ,1,267,1.5044399,2
3672,4378,0,2892, ,1,352,1.6286100,3
3673,4407,0,540, ,6,663,18.0667000,5
3674,4403,0,510, ,1,476,1.0039300,4
3675,4346,0,4270, ,1,5291,29.7285004,3
3676,4382,202,907,Chiwawa,0,4382,18.9582005,10
3677,4411,0,1386, ,1,744,24.9911995,3
3678,4325,0,3027, ,1,1259,0.6887130,3
3679,4401,0,9814, ,1,3891,2.0527000,2
3680,4379,0,426, ,1,1413,36.3031006,4
3681,4414,0,354, ,2,3991,29.1779995,2
3682,4417,0,1869, ,4,1065,30.6131992,4
3683,4410,0,365, ,4,5613,49.0000000,4
3684,4419,0,3788, ,2,267,40.2386017,2
3685,4420,0,1827, ,2,1065,29.0317993,2
3686,4421,0,6413, ,1,3654,38.9599991,2
3687,4249,0,732, ,1,331,0.0000000,4
3688,4422,0,34745, ,1,4576,90.3239975,2
3689,4387,0,2606, ,6,1919,34.9207001,8
3690,4416,0,5797, ,1,3779,28.5821991,2
3691,4351,0,5488, ,2,1555,33.0947990,3
3692,4429,0,649, ,5,5036,58.1789017,6
3693,4443,0,1206, ,1,1849,13.0000000,3
3694,4350,0,1595, ,1,4020,1.5036401,3
3695,4434,0,413, ,2,4660,0.0000000,3
3696,4436,0,430, ,4,4318,23.1070995,4
3697,4391,0,404, ,1,1037,23.1140003,5
3698,4340,162,26946,Upper Entiat,0,4340,13.9168997,10
3699,4561,0,5953, ,1,416,40.1250000,2
3700,4454,0,10188, ,1,4014,32.3158989,2
3701,4380,0,25532, ,1,2134,18.8820000,1
3702,4288,161,1470,Upper Entiat,0,4288,31.1266994,10
3703,4441,0,387, ,2,1387,38.3937988,2
3704,4352,0,953, ,1,876,17.0000000,4
3705,4432,0,679, ,1,4996,25.0000000,4
3706,4425,0,6580, ,1,4377,25.4036007,2
3707,4446,0,468, ,1,242,25.0000000,5
3708,4376,0,605, ,2,3755,23.8439999,2
3709,4438,0,10617, ,1,3932,31.9836006,2
3710,4307,0,3465, ,1,1588,17.4951992,2
3711,4430,0,6962, ,1,4498,29.3875999,2
3712,4428,0,1569, ,1,4791,35.8763008,3
3713,4390,0,4255, ,1,5291,33.6519012,3
3714,4433,0,445, ,1,1946,1.0000000,5
3715,4356,0,2298, ,1,1168,7.0463901,2
3716,4452,0,2152, ,1,559,37.0344009,2
3717,4455,0,729, ,1,779,0.0000000,4
3718,4445,178,518,Upper Entiat,0,4445,27.1042004,10
3719,4439,166,28436,Upper Entiat,0,4439,14.8112001,10
3720,4408,0,559, ,2,181,4.9642901,3
3721,4366,0,1074423, ,6,4366,22.2360001,8
3722,4462,0,856, ,1,4372,2.0046799,2
3723,4463,0,545, ,4,663,28.0000000,4
3724,4374,0,835, ,1,985,4.0000000,2
3725,4319,0,1959, ,1,608,7.9172001,2
3726,4453,0,7200, ,2,3809,30.9564991,2
3727,4465,185,616,Upper Entiat,0,4465,35.5704994,10
3728,4467,0,533, ,4,1066,34.1278000,4
3729,4404,0,411, ,2,4527,1.0048701,2
3730,4447,0,1291, ,1,1885,1.9969000,3
3731,4470,0,854, ,2,3993,0.0000000,2
3732,4472,0,353, ,5,443,26.1476002,5
3733,4437,0,384, ,5,1157,0.0000000,5
3734,4311,184,706,Chiwawa,0,4311,38.0000000,10
3735,4063,183,4839,Chiwawa,0,4063,36.0000000,10
3736,4442,0,8368, ,2,5253,41.2882996,3
3737,4456,0,405, ,5,1037,12.9358997,5
3738,4389,0,1009, ,1,1339,14.0277996,4
3739,4440,0,26034, ,1,2134,19.2217007,1
3740,4490,0,13005, ,1,3808,31.0435009,2
3741,4474,0,775, ,5,5504,13.1253996,5
3742,4480,0,415, ,5,929,8.0000000,6
3743,4409,207,37287,Chiwawa,0,4409,28.0981998,10
3744,4503,212,1235,Chiwawa,0,4503,24.0389004,10
3745,4424,195,1173,Chiwawa,0,4424,0.0000000,10
3746,4476,194,5629,Chiwawa,0,4476,36.2627983,10
3747,4466,170,29801,Upper Entiat,0,4466,15.5003996,10
3748,4415,0,13058, ,1,5302,1.7249000,2
3749,4478,0,630, ,1,3755,0.0000000,3
3750,4497,205,956,Upper Entiat,0,4497,36.0000000,10
3751,4507,0,944, ,1,3501,0.0000000,4
3752,4508,0,1134, ,2,500,35.0617981,3
3753,4509,0,763, ,4,1351,35.0918999,4
3754,4290,0,1219, ,1,597,1.0000000,3
3755,4449,0,519, ,5,148,13.0000000,5
3756,4510,0,5992, ,2,416,42.3471985,3
3757,4426,0,510, ,1,476,1.9921600,4
3758,4500,0,12707, ,1,1511,3.5257101,2
3759,4511,0,10996, ,1,512,3.8202500,2
3760,4435,0,763, ,2,4750,24.0000000,3
3761,4518,0,648, ,1,3697,0.0000000,4
3762,4519,0,33584, ,1,992,93.2808990,2
3763,4522,0,4673, ,2,5778,43.1012001,2
3764,4523,0,1263, ,4,1885,39.4118004,4
3765,4525,0,7329, ,2,5520,47.4579010,3
3766,4473,0,486, ,1,5252,0.9917860,4
3767,4477,0,964, ,5,1339,30.0000000,5
3768,4528,0,521, ,4,5463,57.0000000,4
3769,4338,0,1223, ,1,5425,4.0130901,3
3770,4530,0,458, ,5,809,42.0000000,5
3771,4601,0,8934, ,1,1128,3.9578700,3
3772,4527,150,412,Upper Entiat,0,4527,0.0000000,10
